strain,chemical,concentration,experiment,replicate,auc,max_signal,min_signal,time_to_peak,initial_slope,final_signal,auc_zexp,max_signal_zexp,min_signal_zexp,time_to_peak_zexp,initial_slope_zexp,final_signal_zexp,auc_zstrain_exp,max_signal_zstrain_exp,min_signal_zstrain_exp,time_to_peak_zstrain_exp,initial_slope_zstrain_exp,final_signal_zstrain_exp
BL011,Trimethoprim,5.0,1.0,3.0,10082.5,116.0,0.0,20.0,0.6,0.0,-0.3700584759568007,-0.5831891907751021,-0.47556370500913936,-0.5771069666124611,-0.6325187990044914,-0.2342485838769045,-0.5268051617555065,-0.5441399948895039,-0.4665654626218747,-0.4548080733561816,-0.4564001989622744,-0.4665809278587056
BL011,Trimethoprim,5.0,1.0,4.0,3491852.5,14263.0,40.0,25.0,304.2,52.0,-0.3137535666535598,-0.37545508797576016,-0.4699130040598864,-0.5596725056012936,0.06270460368482297,-0.23318436540035828,0.17279052780295437,0.5133528284120094,-0.3927758672154497,-0.4344283239899599,3.0500468800325757,-0.3755606699464812
BL011,Trimethoprim,0.5,1.0,1.0,8777.5,24.0,0.0,1055.0,0.2,16.0,-0.3700795795640581,-0.5845401158798974,-0.47556370500913936,3.031826462699222,-0.6334347718670598,-0.2339211320379672,-0.5270673767711088,-0.5510170246303493,-0.4665654626218747,3.763800045451716,-0.4610200238357854,-0.43857469465494425
BL011,Trimethoprim,0.5,1.0,2.0,11052.5,151.0,0.0,20.0,-0.6,2.0,-0.37004278975064,-0.5826752518765387,-0.47556370500913936,-0.5771069666124611,-0.6352667175921963,-0.23420765239703734,-0.5266102586404611,-0.5415237335750519,-0.4665654626218747,-0.4548080733561816,-0.4702596735828074,-0.46308014870823544
BL011,Trimethoprim,0.5,1.0,3.0,26217.5,314.0,0.0,0.0,-0.6,1.0,-0.36979755128009667,-0.5802817650060861,-0.47556370500913936,-0.6468448106571313,-0.6352667175921963,-0.23422811813697092,-0.52356313932122,-0.5293394308820324,-0.4665654626218747,-0.5363270708210686,-0.4702596735828074,-0.4648305382834705
BL011,Trimethoprim,0.5,1.0,4.0,3945912.5,14263.0,36.0,30.0,267.6,43.0,-0.30641080503569607,-0.37545508797576016,-0.47047807415481174,-0.542238044590126,-0.02110691324017335,-0.2333685570597605,0.26402527874885684,0.5133528284120094,-0.4001548267560922,-0.4140485746237381,2.6273329041063196,-0.3913141761235969
BL011,Trimethoprim,0.05,1.0,1.0,11455.0,29.0,0.0,1245.0,-0.4,16.0,-0.37003628078365064,-0.5844666960372454,-0.47556370500913936,3.6943359811235883,-0.6348087311609121,-0.2339211320379672,-0.5265293838942696,-0.5506432730139991,-0.4665654626218747,4.538230521368142,-0.46794976114605186,-0.43857469465494425
BL011,Trimethoprim,0.05,1.0,2.0,7922.5,80.0,0.0,15.0,-0.6,4.0,-0.3700934060653647,-0.5837178136421959,-0.47556370500913936,-0.5945414276236286,-0.6352667175921963,-0.23416672091717017,-0.5272391728158139,-0.546831006527226,-0.4665654626218747,-0.47518782272240334,-0.4702596735828074,-0.45957936955776524
BL011,Trimethoprim,0.05,1.0,3.0,48420.0,531.0,1.0,0.0,-2.4,3.0,-0.36943850695815544,-0.5770953438349927,-0.4754224374854081,-0.6468448106571313,-0.6393885954737534,-0.23418718665710375,-0.5191019677626674,-0.5131186107324298,-0.4647207227367141,-0.5363270708210686,-0.49104888551360687,-0.46132975913300034
BL011,Trimethoprim,0.05,1.0,4.0,4486005.0,14368.0,963.0,25.0,251.4,1878.0,-0.29767678204513076,-0.37391327128006985,-0.3395230796558743,-0.5596725056012936,-0.0582038141741882,-0.19581392428163943,0.37254662994748655,0.5212016123553654,1.3099190467878072,-0.4344283239899599,2.4402299967291237,2.8206506944327843
BL011,Trimethoprim,500.0,2.0,1.0,3497.5,5.0,1.0,5.0,0.2,1.0,-0.4239991780543185,-0.7582573879923713,-0.3846895827080359,-0.6932105304976923,-0.6491107688743971,-0.25364753989726463,-0.5568338333356755,-0.5618486856044629,-0.5016935346598161,-0.7597992070140013,-0.42773554678990433,-0.3697086972466027
BL011,Trimethoprim,500.0,2.0,2.0,4895.0,13.0,1.0,75.0,-0.2,2.0,-0.42396800941269397,-0.7580970948416395,-0.3846895827080359,-0.5313796739590698,-0.6498674437980737,-0.25361960302668696,-0.5565760077775135,-0.561256994743761,-0.5016935346598161,-0.5525475967227979,-0.43245625548251804,-0.36895317462829597
BL011,Trimethoprim,500.0,2.0,3.0,672925.0,1177.0,9.0,1425.0,0.4,1132.0,-0.40906884113760417,-0.7347744414101578,-0.383249586704716,2.5896439878572197,-0.6487324314125589,-0.22205093927388905,-0.433330778712063,-0.47516597451164655,-0.48953096001718827,3.444447744607555,-0.4253751924435975,0.4847873840583635
BL011,Trimethoprim,500.0,2.0,4.0,12310092.5,20097.0,576.0,95.0,96.0,826.0,-0.14952343624874195,-0.3556811399293739,-0.28118986996941914,-0.4851422863766063,-0.4678871246538529,-0.23059962167066442,1.7136167748566629,0.9241829110481522,0.3724915177790665,-0.4933328509253111,0.7028741850910712,0.2535974628564894
BL011,Trimethoprim,50.0,2.0,1.0,3712.5,7.0,1.0,0.0,-0.8,2.0,-0.42399438287868396,-0.7582173147046883,-0.3846895827080359,-0.7047698773933082,-0.6510024561835887,-0.25361960302668696,-0.5567941678651891,-0.5617007628892874,-0.5016935346598161,-0.774602893463373,-0.4395373185214385,-0.36895317462829597
BL011,Trimethoprim,50.0,2.0,2.0,5090.0,15.0,1.0,45.0,0.2,1.0,-0.4239636602999092,-0.7580570215539565,-0.3846895827080359,-0.6007357553327651,-0.6491107688743971,-0.25364753989726463,-0.5565400321182351,-0.5611090720285856,-0.5016935346598161,-0.6413697154190279,-0.42773554678990433,-0.3697086972466027
BL011,Trimethoprim,50.0,2.0,3.0,11550.0,30.0,2.0,85.0,-2.0,5.0,-0.42381958199944797,-0.7577564718963343,-0.38450958320762085,-0.508260980167838,-0.6532724809546184,-0.25353579241495383,-0.5553482230980371,-0.5599996516647696,-0.5001732128294877,-0.5229402238240545,-0.4536994445992796,-0.3666866067733756
BL011,Trimethoprim,50.0,2.0,4.0,11330557.5,20343.0,345.0,95.0,52.8,541.0,-0.17137014492401123,-0.35075212554437,-0.32276975456528084,-0.4851422863766063,-0.549608016410925,-0.23856162978530812,1.5329018137731396,0.9423774050147331,0.02129717497318494,-0.4933328509253111,0.19303764628879413,0.038273516639057564
BL011,Trimethoprim,5.0,2.0,1.0,4120.0,8.0,1.0,250.0,0.6,2.0,-0.4239852943481208,-0.7581972780608469,-0.3846895827080359,-0.12680253261251376,-0.6483540939507205,-0.25361960302668696,-0.5567189879618252,-0.5616268015316996,-0.5016935346598161,-0.03441857099478915,-0.4230148380972906,-0.36895317462829597
BL011,Trimethoprim,5.0,2.0,2.0,4055.0,8.0,1.0,90.0,0.0,3.0,-0.42398674405238246,-0.7581972780608469,-0.3846895827080359,-0.49670163327222216,-0.6494891063362355,-0.25359166615610923,-0.5567309798482513,-0.5616268015316996,-0.5016935346598161,-0.5081365373746828,-0.43009590113621116,-0.36819765200998916
BL011,Trimethoprim,5.0,2.0,3.0,10022.5,21.0,1.0,5.0,0.2,3.0,-0.42385365004959574,-0.7579368016909076,-0.3846895827080359,-0.6932105304976923,-0.6491107688743971,-0.25359166615610923,-0.5556300324290514,-0.5606653038830592,-0.5016935346598161,-0.7597992070140013,-0.42773554678990433,-0.36819765200998916
BL011,Trimethoprim,5.0,2.0,4.0,14475717.5,17338.0,1308.0,955.0,-115.6,1308.0,-0.10122319330195596,-0.41096224028801465,-0.1494302356656497,1.5030653796693265,-0.8681681592787711,-0.21713405005221434,2.1131541447275763,0.7201235254636128,1.4853670975795223,2.052901218366617,-1.794380713301564,0.6177593648803565
BL011,Trimethoprim,0.5,2.0,1.0,4355.0,6.0,1.0,85.0,0.0,2.0,-0.42398005310963655,-0.7582373513485299,-0.3846895827080359,-0.508260980167838,-0.6494891063362355,-0.25361960302668696,-0.5566756326801306,-0.5617747242468751,-0.5016935346598161,-0.5229402238240545,-0.43009590113621116,-0.36895317462829597
BL011,Trimethoprim,0.5,2.0,2.0,5357.5,52.0,1.0,1200.0,-0.6,2.0,-0.4239576942092941,-0.7573156657318217,-0.3846895827080359,2.0694733775545053,-0.6506241187217504,-0.25361960302668696,-0.5564906808933275,-0.5583725017978397,-0.5016935346598161,2.7782818543858294,-0.4371769641751317,-0.36895317462829597
BL011,Trimethoprim,0.5,2.0,3.0,9992.5,22.0,2.0,50.0,-0.4,3.0,-0.42385431914387034,-0.7579167650470662,-0.38450958320762085,-0.5891764084371492,-0.650245781259912,-0.25359166615610923,-0.5556355671458635,-0.5605913425254715,-0.5001732128294877,-0.6265660289696562,-0.43481660982882486,-0.36819765200998916
BL011,Trimethoprim,0.5,2.0,4.0,14777072.5,19133.0,701.0,95.0,-67.8,990.0,-0.09450202979801198,-0.3749964645925597,-0.25868993241754595,-0.4851422863766063,-0.777745505899418,-0.22601797489592207,2.1687512975575673,0.8528841623335832,0.5625317465701279,-0.4933328509253111,-1.2302560245342293,0.37750317225880103
BL011,Trimethoprim,0.05,2.0,1.0,381170.0,1034.0,2.0,1435.0,0.2,1013.0,-0.4155758944736801,-0.7376396814794893,-0.38450958320762085,2.6127626816484515,-0.6491107688743971,-0.225375426872635,-0.48715682216219325,-0.4857424486466915,-0.5001732128294877,3.4740551175062984,-0.42773554678990433,0.3948801924798569
BL011,Trimethoprim,0.05,2.0,2.0,10265.0,15.0,2.0,75.0,0.2,8.0,-0.4238482415375428,-0.7580570215539565,-0.38450958320762085,-0.5313796739590698,-0.6491107688743971,-0.25345198180322076,-0.5555852934681539,-0.5611090720285856,-0.5001732128294877,-0.5525475967227979,-0.42773554678990433,-0.36442003891845526
BL011,Trimethoprim,0.05,2.0,3.0,767850.0,831.0,104.0,1075.0,-4.4,436.0,-0.40695171533709684,-0.7417071201793096,-0.36614963416529234,1.780489705164108,-0.6578125304966779,-0.24149500119596634,-0.4158180122658886,-0.5007566042370002,-0.34510038613598154,2.4081896931515376,-0.4820236967549616,-0.04105635828315416
BL011,Trimethoprim,0.05,2.0,4.0,20308767.5,28114.0,2703.0,725.0,-68.4,12779.0,0.028872151977466856,-0.1950473662522362,0.10166906741325522,0.9713354224709957,-0.7788805182849329,0.10332979234455071,3.1892968080813566,1.5171311148289612,3.606216050887768,1.37193164169552,-1.23733708757315,9.28435931947741
BL011,Trimethoprim,500.0,3.0,1.0,1990.0,4.0,0.0,825.0,-0.2,2.0,-0.4919979518998423,-0.7473780687494308,-0.4682243960034831,1.147732813257828,-0.6246452812292963,-0.2877486579511642,-0.5177759865339107,-0.5081220507973695,-0.49995365835158967,1.8027954891638136,-0.44293074950920003,-0.4184582033075728
BL011,Trimethoprim,500.0,3.0,2.0,2510.0,18.0,0.0,480.0,-0.2,1.0,-0.4919848717046171,-0.747111085980946,-0.4682243960034831,0.3400325541041307,-0.6246452812292963,-0.28777759953358273,-0.5176878339260385,-0.5072514090845115,-0.49995365835158967,0.702460338767501,-0.44293074950920003,-0.41960010175889534
BL011,Trimethoprim,500.0,3.0,3.0,5672.5,12.0,1.0,160.0,-0.2,2.0,-0.49190532147884847,-0.7472255071674395,-0.4680061603262346,-0.40913870076306674,-0.6246452812292963,-0.2877486579511642,-0.5171517134983543,-0.5076245412471649,-0.4978834568677321,-0.318140380440673,-0.44293074950920003,-0.4184582033075728
BL011,Trimethoprim,500.0,3.0,4.0,17790717.5,22633.0,285.0,195.0,9.2,7290.0,-0.044536358615615335,-0.31583856388923437,-0.40602722798766266,-0.32719809476196704,-0.6027577451104466,-0.07682240528535375,2.4978446285672957,0.8991459006500275,0.09005376454780187,-0.20651217677727896,-0.3913580616495851,7.903697709931106
BL011,Trimethoprim,50.0,3.0,1.0,2382.5,33.0,0.0,840.0,0.2,1.0,-0.49198807886786944,-0.7468250330147124,-0.4682243960034831,1.1828502158297278,-0.6237138967136006,-0.28777759953358273,-0.5177094482673917,-0.5063185786778779,-0.49995365835158967,1.8506361478766968,-0.44073616704708873,-0.41960010175889534
BL011,Trimethoprim,50.0,3.0,2.0,2762.5,6.0,0.0,690.0,0.2,1.0,-0.4919785202636664,-0.747339928353933,-0.4682243960034831,0.831676190110729,-0.6237138967136006,-0.28777759953358273,-0.5176450290539467,-0.5079976734098183,-0.49995365835158967,1.3722295607478652,-0.44073616704708873,-0.41960010175889534
BL011,Trimethoprim,50.0,3.0,3.0,4525.0,13.0,1.0,45.0,0.0,2.0,-0.49193418594811944,-0.7472064369696906,-0.4680061603262346,-0.6783721204809658,-0.6241795889714484,-0.2877486579511642,-0.5173462425705337,-0.5075623525533893,-0.4978834568677321,-0.6849187639061105,-0.4418334582781444,-0.4184582033075728
BL011,Trimethoprim,50.0,3.0,4.0,7092655.0,9471.0,128.0,465.0,-1.6,2098.0,-0.31363779329126823,-0.5668405066604529,-0.440290229315676,0.3049151515322308,-0.6279051270342314,-0.2270871012020508,0.6842636505776588,0.08061831317596153,-0.23496786841782785,0.6546196800546179,-0.4506117881265895,1.9749609506644732
BL011,Trimethoprim,5.0,3.0,1.0,2282.5,5.0,0.0,680.0,-0.2,2.0,-0.4919905942900281,-0.747358998551682,-0.4682243960034831,0.8082645883961291,-0.6246452812292963,-0.2877486579511642,-0.5177264006919826,-0.5080598621035939,-0.49995365835158967,1.3403357882726097,-0.44293074950920003,-0.4184582033075728
BL011,Trimethoprim,5.0,3.0,2.0,3362.5,11.0,0.0,0.0,-0.4,2.0,-0.4919634277307142,-0.7472445773651885,-0.4682243960034831,-0.7837243281966655,-0.6251109734871442,-0.2877486579511642,-0.5175433145064019,-0.5076867299409404,-0.49995365835158967,-0.82844074004476,-0.4440280407402557,-0.4184582033075728
BL011,Trimethoprim,5.0,3.0,3.0,3777.5,7.0,0.0,325.0,0.2,4.0,-0.4919529887287557,-0.7473208581561841,-0.4682243960034831,-0.02284727247216806,-0.6237138967136006,-0.2876907747863273,-0.5174729619443501,-0.5079354847160428,-0.49995365835158967,0.20810686540104173,-0.44073616704708873,-0.4161744064049277
BL011,Trimethoprim,5.0,3.0,4.0,4239867.5,6027.0,91.0,505.0,-1.4,977.0,-0.38539744220664607,-0.6325182677077161,-0.4483649493738703,0.3985615583906305,-0.6274394347763834,-0.25953061509315584,0.20064700090426124,-0.1335595481871051,-0.31156532332055586,0.7821947699556396,-0.4495144968955339,0.6948927867319047
BL011,Trimethoprim,0.5,3.0,1.0,3217.5,5.0,0.0,285.0,0.0,3.0,-0.4919670750928443,-0.747358998551682,-0.4682243960034831,-0.11649367933056774,-0.6241795889714484,-0.28771971636874577,-0.5175678955220586,-0.5080598621035939,-0.49995365835158967,0.08053177550001998,-0.4418334582781444,-0.41731630485625026
BL011,Trimethoprim,0.5,3.0,2.0,3590.0,7.0,0.0,530.0,-0.2,3.0,-0.49195770514530324,-0.7473208581561841,-0.4682243960034831,0.4570905626771303,-0.6246452812292963,-0.28771971636874577,-0.5175047477404578,-0.5079354847160428,-0.49995365835158967,0.8619292011437782,-0.44293074950920003,-0.41731630485625026
BL011,Trimethoprim,0.5,3.0,3.0,4610.0,19.0,1.0,10.0,0.0,4.0,-0.49193204783928457,-0.7470920157831972,-0.4680061603262346,-0.7603127264820655,-0.6241795889714484,-0.2876907747863273,-0.5173318330096316,-0.5071892203907359,-0.4978834568677321,-0.7965469675695046,-0.4418334582781444,-0.4161744064049277
BL011,Trimethoprim,0.5,3.0,4.0,7708382.5,10209.0,137.0,445.0,2.4,2450.0,-0.29814964731911175,-0.5527667007217537,-0.4383261082204396,0.258091948103031,-0.6185912818772741,-0.2168996641907493,0.7886443907000047,0.12651356918233295,-0.2163360550631102,0.590832135104107,-0.4286659635054767,2.376909205530007
BL011,Trimethoprim,0.05,3.0,1.0,9727.5,24.0,1.0,385.0,-0.4,2.0,-0.49180332111031355,-0.7469966647944526,-0.4680061603262346,0.11762233781543145,-0.6251109734871442,-0.2877486579511642,-0.5164642926811972,-0.506878276921858,-0.4978834568677321,0.3994695002525744,-0.4440280407402557,-0.4184582033075728
BL011,Trimethoprim,0.05,3.0,2.0,9630.0,19.0,1.0,335.0,-0.2,2.0,-0.49180577364691824,-0.7470920157831972,-0.4680061603262346,0.0005643292424318596,-0.6246452812292963,-0.2877486579511642,-0.5164808212951733,-0.5071892203907359,-0.4978834568677321,0.24000063787629716,-0.44293074950920003,-0.4184582033075728
BL011,Trimethoprim,0.05,3.0,3.0,8125.0,16.0,1.0,875.0,-0.4,6.0,-0.49184363075040655,-0.7471492263764439,-0.4680061603262346,1.2647908218308275,-0.6251109734871442,-0.28763289162149036,-0.5167359552852648,-0.5073757864720626,-0.4978834568677321,1.9622643515400908,-0.4440280407402557,-0.4138906095022826
BL011,Trimethoprim,0.05,3.0,4.0,1584475.0,2299.0,63.0,675.0,-1.0,470.0,-0.452191773551875,-0.703611964915671,-0.4544755483368281,0.7965587875388291,-0.6265080502606878,-0.2742039973793202,-0.24950641024811776,-0.3653989985824339,-0.36953096486856624,1.324388902034982,-0.44731991443342256,0.11595027191137637
BL011,Trimethoprim,500.0,4.0,1.0,3717.5,7.0,1.0,0.0,-0.6,2.0,-0.4648084375982401,-0.7016718017409328,-0.40446662089859464,-0.7250309058769424,-0.5329478544811437,-0.29287327138674957,-0.547603938469441,-0.5312439613089908,-0.5082495132046515,-0.7292299735271804,-0.39830657451524226,-0.36354768774703805
BL011,Trimethoprim,500.0,4.0,2.0,343130.0,610.0,13.0,1415.0,0.4,595.0,-0.45641552455652507,-0.689866738393652,-0.40142955638441186,2.263681422273309,-0.5308004743487756,-0.27589417423322743,-0.4734777950470418,-0.4833247826488812,-0.48789238984531963,2.600694713978944,-0.38851174912448255,-0.04626386881945727
BL011,Trimethoprim,500.0,4.0,3.0,228622.5,546.0,9.0,1440.0,0.8,546.0,-0.4592470392771797,-0.6911196804404612,-0.40244191122247275,2.316485527010946,-0.5299415222958285,-0.27729716877036503,-0.49848571127859004,-0.48841073195940693,-0.49467809763176357,2.659527305630996,-0.38459381896817874,-0.07248125014736867
BL011,Trimethoprim,500.0,4.0,4.0,8437542.5,12792.0,334.0,1010.0,17.8,9851.0,-0.2562587824322041,-0.4513770506713051,-0.3201880806300223,1.4082549255235903,-0.49343606004557333,-0.01087136942209617,1.2943050117000896,0.4847538814265003,0.0566606600168069,1.647606729215707,-0.21808178732526415,4.906145959163153
BL011,Trimethoprim,50.0,4.0,1.0,3367.5,9.0,0.0,870.0,-0.2,1.0,-0.4648170923165094,-0.7016326473019701,-0.4047197096081098,1.1125519389928233,-0.5320889024281964,-0.29290190392832377,-0.54768037687462,-0.5310850253930368,-0.5099459401512625,1.3181442159642176,-0.3943886443589384,-0.36408273634556687
BL011,Trimethoprim,50.0,4.0,2.0,4515.0,10.0,1.0,30.0,0.0,1.0,-0.4647887172044692,-0.7016130700824886,-0.40446662089859464,-0.661665980191778,-0.5316594264017229,-0.29290190392832377,-0.5474297681033544,-0.5310055574350598,-0.5082495132046515,-0.6586308635447184,-0.3924296792807864,-0.36408273634556687
BL011,Trimethoprim,50.0,4.0,3.0,712227.5,1128.0,18.0,1415.0,-1.0,1080.0,-0.4472885677667356,-0.6797257387022897,-0.4001641128368357,2.263681422273309,-0.5338068065340908,-0.2620073915697228,-0.39286858288824095,-0.4421603804168136,-0.4794102551122647,2.600694713978944,-0.4022245046715461,0.21323470146701268
BL011,Trimethoprim,50.0,4.0,4.0,7977492.5,9987.0,384.0,875.0,30.4,6103.0,-0.2676347914031201,-0.5062911513166165,-0.30753364515426074,1.1231127599403508,-0.4663790703777372,-0.11818613524233385,1.1938321879782916,0.2618462593011149,0.1414820073473562,1.329910734294628,-0.09466698740169222,2.900783811877195
BL011,Trimethoprim,5.0,4.0,1.0,3597.5,8.0,1.0,380.0,-0.2,1.0,-0.46481140493021816,-0.7016522245214514,-0.40446662089859464,0.07759148613513928,-0.5320889024281964,-0.29290190392832377,-0.5476301459226453,-0.5311644933510138,-0.5082495132046515,0.16502541958400493,-0.3943886443589384,-0.36408273634556687
BL011,Trimethoprim,5.0,4.0,2.0,4455.0,13.0,0.0,0.0,-0.6,3.0,-0.4647902008704582,-0.7015543384240445,-0.4047197096081098,-0.7250309058769424,-0.5329478544811437,-0.2928446388451753,-0.5474428718299565,-0.530767153561129,-0.5099459401512625,-0.7292299735271804,-0.39830657451524226,-0.36301263914850923
BL011,Trimethoprim,5.0,4.0,3.0,7022.5,14.0,1.0,5.0,0.8,5.0,-0.4647267123300108,-0.701534761204563,-0.40446662089859464,-0.714470084929415,-0.5299415222958285,-0.29278737376202685,-0.5468821415291072,-0.530687685603152,-0.5082495132046515,-0.7174634551967701,-0.38459381896817874,-0.36194254195145165
BL011,Trimethoprim,5.0,4.0,4.0,9641600.0,13774.0,422.0,1440.0,35.2,13774.0,-0.2264851297390217,-0.43215222114057583,-0.2979162741926819,2.316485527010946,-0.456071645742371,0.10145409117363287,1.55726568325407,0.5627914161598794,0.20594623131857367,2.659527305630996,-0.047651825526045716,7.005141611191651
BL011,Trimethoprim,0.5,4.0,1.0,4262.5,111.0,1.0,815.0,-0.2,2.0,-0.4647949609655064,-0.6996357709148678,-0.40446662089859464,0.9963829085700222,-0.5320889024281964,-0.29287327138674957,-0.547484912952805,-0.5229792936793864,-0.5082495132046515,1.188712514329704,-0.3943886443589384,-0.36354768774703805
BL011,Trimethoprim,0.5,4.0,2.0,4412.5,11.0,1.0,0.0,-0.6,2.0,-0.46479125180053377,-0.7015934928630072,-0.40446662089859464,-0.7250309058769424,-0.5329478544811437,-0.29287327138674957,-0.5474521536362996,-0.530926089477083,-0.5082495132046515,-0.7292299735271804,-0.39830657451524226,-0.36354768774703805
BL011,Trimethoprim,0.5,4.0,3.0,13000.0,28.0,2.0,120.0,-1.2,5.0,-0.46457890210585334,-0.7012606801318235,-0.4042135321890794,-0.47157120313628503,-0.5342362825605644,-0.29278737376202685,-0.5455766827663704,-0.5295751341914745,-0.5065530862580405,-0.4468335335973324,-0.40418346974969804,-0.36194254195145165
BL011,Trimethoprim,0.5,4.0,4.0,8063380.0,10043.0,397.0,840.0,31.6,6851.0,-0.2655109853592345,-0.5051948270256584,-0.3042434919305627,1.0491870133076593,-0.46380221421889567,-0.0967689941448051,1.212589626620626,0.2662964649478249,0.16353555765329902,1.2475451059817557,-0.08291319693278057,3.3010001635767403
BL011,Trimethoprim,0.05,4.0,1.0,420535.0,855.0,1.0,1435.0,0.0,838.0,-0.45450147179183914,-0.6850703196207103,-0.40446662089859464,2.3059247060634185,-0.5316594264017229,-0.268936466630688,-0.4565728957530829,-0.4638551329445249,-0.5082495132046515,2.6477607873005855,-0.3924296792807864,0.0837529406230421
